2024-01-02 15:01:91 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:322 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 15:01:736 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 15:01:872 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:963 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:986 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:374 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 15:01:552 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (330143d234bf08148eb2871fdbc3de4d)] -> id: password]
2024-01-02 15:01:324 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:369 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 15:01:385 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (120619efe17126266db79538f6402cb8)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 15:01:439 INFO  HomePage :227 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (120619efe17126266db79538f6402cb8)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-02 15:01:502 INFO  HomePage :231 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (120619efe17126266db79538f6402cb8)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 15:01:115 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:177 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 15:01:197 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (b368b769899c7417b4a44ceeaefcda84)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 15:01:230 INFO  HomePage :207 - Scroll up to (0,0)
2024-01-02 15:01:253 INFO  HomePage :231 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (b368b769899c7417b4a44ceeaefcda84)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 15:01:518 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:554 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (9df0c59a180c5ef1ecd0960af14949c4)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:290 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (9df0c59a180c5ef1ecd0960af14949c4)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 15:01:558 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (9df0c59a180c5ef1ecd0960af14949c4)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 15:01:643 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (9df0c59a180c5ef1ecd0960af14949c4)] -> xpath: //input[@placeholder='Password']]
2024-01-02 15:01:938 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (9df0c59a180c5ef1ecd0960af14949c4)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 15:01:983 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 15:01:615 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:669 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:137 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 15:01:324 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 15:01:422 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //input[@placeholder='Password']]
2024-01-02 15:01:545 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 15:01:562 INFO  HomePage :64 - Getting text for invalid credentials while login : [[ChromeDriver: chrome on windows (b525bfb381d313763594eec6d5bb8358)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2024-01-02 15:01:900 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:19 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (9794ed7c5ae7906255805c2951165fca)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:908 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (9794ed7c5ae7906255805c2951165fca)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 15:01:192 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (9794ed7c5ae7906255805c2951165fca)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 15:01:290 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (9794ed7c5ae7906255805c2951165fca)] -> xpath: //input[@placeholder='Password']]
2024-01-02 15:01:204 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (9794ed7c5ae7906255805c2951165fca)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 15:01:217 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 15:01:236 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:278 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (5dec9cd13bc83392a737998804396edf)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:572 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (5dec9cd13bc83392a737998804396edf)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 15:01:690 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (5dec9cd13bc83392a737998804396edf)] -> xpath: //input[@placeholder='Password']]
2024-01-02 15:01:57 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (5dec9cd13bc83392a737998804396edf)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 15:01:155 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 15:01:486 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:542 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (59d7d54f8ed273a9dffcc4cb31ae187f)] -> xpath: //a[@href='/products']]
2024-01-02 15:01:905 INFO  ProductPage :101 - Getting all product text[[ChromeDriver: chrome on windows (59d7d54f8ed273a9dffcc4cb31ae187f)] -> xpath: //h2[normalize-space()='All Products']]
2024-01-02 15:01:226 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:295 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> xpath: //a[@href='/products']]
2024-01-02 15:01:548 INFO  ProductPage :101 - Getting all product text[[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> xpath: //h2[normalize-space()='All Products']]
2024-01-02 15:01:861 INFO  ProductPage :124 - Sending the data to search product field [[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> id: search_product]
2024-01-02 15:01:59 INFO  ProductPage :129 - Clicking on search button[[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> xpath: //i[@class='fa fa-search']]
2024-01-02 15:01:86 INFO  ProductPage :133 - Verifying the searched Products text[[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> xpath: //h2[normalize-space()='Searched Products']]
2024-01-02 15:01:122 INFO  ProductPage :138 - Getting Searched Product name: [[ChromeDriver: chrome on windows (9e316c222bf4d9504cc2e47373039500)] -> xpath: //div[@class='productinfo text-center']//p]
2024-01-02 15:01:903 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:947 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (9a02213a0087722b732495e06ec845bd)] -> xpath: //a[@href='/products']]
